Timestamp,Source,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,PinchAmount,TrackingSource
2026-08-25T18:00:57.931Z,right,MiddleMetacarpal,0.1987472,0.02536608,0.5366864,-0.2370137,0.443313,0.2770965,-0.8188505,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,MiddleProximal,0.1357388,0.01489538,0.5730346,-0.4038027,0.3801698,0.1913618,-0.8098119,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,MiddleIntermediate,0.1024882,-0.006724832,0.5899901,-0.5250522,0.4454156,0.13202,-0.7130892,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,MiddleDistal,0.07840632,-0.0264369,0.5918922,-0.5756398,0.4640789,0.09993745,-0.6657946,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,MiddleTip,0.06052908,-0.04364008,0.5885435,-0.5756398,0.4640789,0.09993745,-0.6657946,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,RingMetacarpal,0.2072615,0.0170611,0.5427951,-0.2851672,0.3924095,0.2728018,-0.8308272,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,RingProximal,0.1522202,-0.0006410775,0.5788736,-0.3529613,0.3239892,0.2568509,-0.8393314,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,RingIntermediate,0.1224873,-0.01813836,0.6005003,-0.4605308,0.3851202,0.2112504,-0.7713413,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,RingDistal,0.09694338,-0.03589819,0.6098588,-0.4970962,0.4146917,0.172915,-0.7423118,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,RingTip,0.07926598,-0.04972993,0.6125804,-0.4970962,0.4146917,0.172915,-0.7423118,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,LittleMetacarpal,0.2164437,0.008739862,0.5458981,-0.3357853,0.3186736,0.2680109,-0.8449058,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,LittleProximal,0.1719388,-0.01582637,0.5812914,-0.4923933,0.2676703,0.2077971,-0.8016996,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,LittleIntermediate,0.1489648,-0.04004664,0.592967,-0.5363311,0.2866536,0.1904289,-0.7706594,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,LittleDistal,0.1340671,-0.05627277,0.5996345,-0.5494772,0.3466471,0.1633703,-0.7424427,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,LittleTip,0.1214895,-0.07091978,0.6025122,-0.5494772,0.3466471,0.1633703,-0.7424427,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,Wrist,-0.2891081,-0.2146424,0.05791304,0.6593757,0.1755737,-0.1415059,-0.7171987,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,Palm,-0.3194082,-0.1533321,0.06327578,0.6644681,0.1387264,-0.1702188,-0.7143269,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,ThumbMetacarpal,-0.280227,-0.1804469,0.06799679,0.4181239,0.07079121,0.1718068,-0.8891816,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,ThumbProximal,-0.2792495,-0.1382295,0.1032002,0.2628448,0.1531051,0.5315502,-0.7905227,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,ThumbDistal,-0.2783303,-0.1217537,0.1266465,0.3570377,0.1659042,0.5268481,-0.7532803,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,ThumbTip,-0.2755311,-0.1002586,0.1490555,0.3570377,0.1659042,0.5268481,-0.7532803,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,IndexMetacarpal,-0.2915085,-0.1816839,0.0619191,0.6709406,0.04492955,-0.1512479,-0.7245306,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,IndexProximal,-0.3124521,-0.1067854,0.06939147,0.3647172,-0.0456732,-0.07035851,-0.9273323,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,IndexIntermediate,-0.3109725,-0.07827359,0.09821963,0.2191944,-0.05320803,-0.06354722,-0.9721547,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,IndexDistal,-0.3093993,-0.0683502,0.1188513,0.1662702,-0.02057702,-0.07014906,-0.9833668,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,IndexTip,-0.3088317,-0.06126199,0.1418348,0.1662702,-0.02057702,-0.07014906,-0.9833668,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,MiddleMetacarpal,-0.3036756,-0.1867718,0.06036665,0.6644681,0.1387264,-0.1702189,-0.714327,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,MiddleProximal,-0.3351408,-0.1198924,0.06618478,0.6401027,0.09633214,-0.2334053,-0.7256106,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,MiddleIntermediate,-0.3542488,-0.08145318,0.07274699,0.4377766,0.01104427,-0.2138456,-0.8732126,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,MiddleDistal,-0.3609851,-0.05755971,0.0919572,0.3103791,-0.02691078,-0.2045576,-0.9279532,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,MiddleTip,-0.3624391,-0.043619,0.1129048,0.3103791,-0.02691078,-0.2045576,-0.9279532,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,RingMetacarpal,-0.312412,-0.1947431,0.06122956,0.6160662,0.2220119,-0.1753236,-0.735143,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,RingProximal,-0.3498102,-0.1376612,0.07104352,0.6948349,0.1279969,-0.2901098,-0.6454903,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,RingIntermediate,-0.3728772,-0.1037775,0.071493,0.5351,0.04637839,-0.2850483,-0.7938921,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,RingDistal,-0.3854883,-0.07685376,0.08512654,0.4210157,0.01372493,-0.2662693,-0.8669825,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,RingTip,-0.3905974,-0.0608989,0.1005372,0.4210157,0.01372493,-0.2662693,-0.8669825,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,LittleMetacarpal,-0.3189722,-0.2038858,0.06422958,0.5577721,0.3011873,-0.2039782,-0.7460359,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,LittleProximal,-0.3616376,-0.1591768,0.07660513,0.6094436,0.1859423,-0.3811684,-0.6698619,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,LittleIntermediate,-0.3862033,-0.1346663,0.08457179,0.5621502,0.1579653,-0.386309,-0.7140026,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,LittleDistal,-0.4017401,-0.1188263,0.09124793,0.4647263,0.1067665,-0.3512223,-0.8057753,NULL,HEADSET
2026-08-25T18:00:57.931Z,left,LittleTip,-0.4121206,-0.1066239,0.1026289,0.4647263,0.1067665,-0.3512223,-0.8057753,NULL,HEADSET
2026-08-25T18:00:57.944Z,camera,head,0.1841803,0.1010507,0.06499285,0.01511208,-0.2188556,-0.08805224,-0.9716588,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,Wrist,0.2266533,0.03003923,0.5212579,-0.1987371,0.4594948,0.2152766,-0.8384656,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,Palm,0.1679699,0.02044754,0.5546466,-0.2367425,0.443323,0.2766945,-0.8190593,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,ThumbMetacarpal,0.1910617,0.03350285,0.5153781,-0.2025204,0.7704395,-0.02341481,-0.604037,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,ThumbProximal,0.1402243,0.01801103,0.5005242,0.03325102,0.8207505,-0.3531414,-0.4478331,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,ThumbDistal,0.1187113,0.002187044,0.4906444,0.06260301,0.7927324,-0.3409178,-0.5014296,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,ThumbTip,0.09346503,-0.01398421,0.4829047,0.06260301,0.7927324,-0.3409178,-0.5014296,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,IndexMetacarpal,0.1933465,0.03298037,0.5262724,-0.2207968,0.5137398,0.2737915,-0.7825336,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,IndexProximal,0.1218501,0.02801421,0.5552315,-0.3400611,0.4766869,0.1880538,-0.7885203,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,IndexIntermediate,0.08624266,0.0145775,0.5684713,-0.4322056,0.4935663,0.1287156,-0.7436554,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,IndexDistal,0.06705305,0.002726107,0.5717481,-0.4929219,0.4729996,0.07651004,-0.7262548,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,IndexTip,0.04915388,-0.01307841,0.5726147,-0.4929219,0.4729996,0.07651004,-0.7262548,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,MiddleMetacarpal,0.1994708,0.02568339,0.5364628,-0.2367425,0.4433234,0.2766945,-0.8190591,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,MiddleProximal,0.1364691,0.0152117,0.5728305,-0.4032868,0.3799123,0.1912256,-0.8102219,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,MiddleIntermediate,0.103241,-0.006392228,0.5898362,-0.5244478,0.4451186,0.132014,-0.7137203,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,MiddleDistal,0.07916334,-0.0260977,0.5917942,-0.5750198,0.4637767,0.09999274,-0.6665322,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,MiddleTip,0.06128152,-0.04330111,0.5884955,-0.5750198,0.4637767,0.09999274,-0.6665322,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,RingMetacarpal,0.2079819,0.0173811,0.5425735,-0.2849264,0.3923578,0.27259,-0.8310039,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,RingProximal,0.1529537,-0.0003141018,0.5786766,-0.3523999,0.3237791,0.2567057,-0.8396928,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,RingIntermediate,0.1232453,-0.01778989,0.6003442,-0.4598719,0.3848535,0.2111987,-0.7718815,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,RingDistal,0.09771517,-0.03553503,0.6097541,-0.4962834,0.4143664,0.1729711,-0.7430239,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,RingTip,0.08004147,-0.04935687,0.6125247,-0.4962834,0.4143664,0.1729711,-0.7430239,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,LittleMetacarpal,0.2171634,0.009058748,0.5456793,-0.3355624,0.3185387,0.2680709,-0.8450262,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,LittleProximal,0.1726741,-0.01549061,0.5811009,-0.4914836,0.2669837,0.2076005,-0.8025373,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,LittleIntermediate,0.1497441,-0.03970266,0.5928657,-0.5351534,0.2858772,0.1903836,-0.7717769,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,LittleDistal,0.1348739,-0.05591802,0.5996102,-0.5479604,0.3457668,0.1634655,-0.7439518,NULL,HEADSET
2026-08-25T18:00:57.944Z,right,LittleTip,0.1223104,-0.07055607,0.6025767,-0.5479604,0.3457668,0.1634655,-0.7439518,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,Wrist,-0.2892027,-0.2149009,0.05790683,0.6596026,0.1745174,-0.1423763,-0.7170754,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,Palm,-0.3194923,-0.1535491,0.06328598,0.6646825,0.1376854,-0.1710411,-0.7141323,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,ThumbMetacarpal,-0.280282,-0.1806677,0.06793875,0.4178131,0.06924044,0.1724482,-0.8893255,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,ThumbProximal,-0.2791302,-0.138492,0.1032001,0.2629406,0.1505839,0.5326428,-0.7902395,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,ThumbDistal,-0.2780746,-0.1220765,0.1266974,0.3577843,0.1628823,0.5278609,-0.7528764,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,ThumbTip,-0.27508,-0.1006323,0.1491479,0.3577843,0.1628823,0.5278609,-0.7528764,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,IndexMetacarpal,-0.2915884,-0.1819102,0.06189516,0.6711881,0.0438926,-0.1520454,-0.7241977,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,IndexProximal,-0.3125067,-0.1069823,0.06933166,0.3735527,-0.04348055,-0.07492802,-0.923555,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,IndexIntermediate,-0.3114017,-0.07791763,0.09764361,0.2283407,-0.05175654,-0.06841438,-0.9697945,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,IndexDistal,-0.3099758,-0.06760078,0.1181027,0.1721106,-0.01972723,-0.07535291,-0.9819934,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,IndexTip,-0.3095033,-0.06023747,0.1410123,0.1721106,-0.01972723,-0.07535291,-0.9819934,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,MiddleMetacarpal,-0.3037694,-0.1870044,0.060376,0.6646826,0.1376853,-0.1710411,-0.7141322,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,MiddleProximal,-0.3352153,-0.1200938,0.06619604,0.6407592,0.09592523,-0.2343822,-0.7247697,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,MiddleIntermediate,-0.354367,-0.08164527,0.07269467,0.4396034,0.01067089,-0.2146555,-0.8720999,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,MiddleDistal,-0.3611319,-0.05766895,0.09181261,0.3122044,-0.02740997,-0.205287,-0.9271648,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,MiddleTip,-0.3625927,-0.04364005,0.1127133,0.3122044,-0.02740997,-0.205287,-0.9271648,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,RingMetacarpal,-0.3125103,-0.1949814,0.06126678,0.6162904,0.2208981,-0.1761548,-0.7350917,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,RingProximal,-0.3498816,-0.1378619,0.07111365,0.695151,0.1276013,-0.2910725,-0.6447945,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,RingIntermediate,-0.3729919,-0.1039869,0.071535,0.5355311,0.04577164,-0.2858961,-0.7933314,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,RingDistal,-0.3856132,-0.07704098,0.0851479,0.4214994,0.01300854,-0.2670356,-0.8665225,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,RingTip,-0.3907148,-0.06105933,0.1005472,0.4214994,0.01300854,-0.2670356,-0.8665225,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,LittleMetacarpal,-0.3190713,-0.2041272,0.06429745,0.5580072,0.3000261,-0.2047657,-0.7461121,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,LittleProximal,-0.3617037,-0.1593781,0.07673132,0.6096306,0.1859063,-0.3820691,-0.6691882,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,LittleIntermediate,-0.386313,-0.1348855,0.08468464,0.5635124,0.1584806,-0.386958,-0.7124615,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,LittleDistal,-0.4019023,-0.1190512,0.09128428,0.4664017,0.1073572,-0.3519452,-0.804412,NULL,HEADSET
2026-08-25T18:00:57.944Z,left,LittleTip,-0.4123353,-0.1068257,0.1026064,0.4664017,0.1073572,-0.3519452,-0.804412,NULL,HEADSET
2026-08-25T18:00:57.965Z,camera,head,0.1841178,0.1011542,0.0651755,0.01503472,-0.2187854,-0.08758672,-0.9717178,NULL,HEADSET
2026-08-25T18:00:57.965Z,right,Wrist,0.2265649,0.03036554,0.5211177,-0.1988441,0.4600383,0.2143329,-0.8383839,NULL,HEADSET
2026-08-25T18:00:57.965Z,right,Palm,0.1678484,0.02071955,0.5544325,-0.2368898,0.4438531,0.2757451,-0.8190498,NULL,HEADSET
2026-08-25T18:00:57.965Z,right,ThumbMetacarpal,0.1909767,0.03377296,0.5151849,-0.202786,0.7707091,-0.02433173,-0.6035676,NULL,HEADSET
2026-08-25T18:00:57.965Z,right,ThumbProximal,0.1401825,0.01819529,0.5002733,0.03311195,0.820932,-0.3538027,-0.4469879,NULL,HEADSET
2026-08-25T18:00:57.965Z,right,ThumbDistal,0.1187061,0.002331759,0.4903774,0.0624992,0.792978,-0.3415843,-0.5005997,NULL,HEADSET
2026-08-25T18:00:57.965Z,right,ThumbTip,0.09349403,-0.01388247,0.4826165,0.0624992,0.792978,-0.3415843,-0.5005997,NULL,HEADSET
2026-08-25T18:00:57.965Z,right,IndexMetacarpal,0.1932469,0.03326346,0.5260828,-0.2210087,0.5142543,0.272848,-0.7824654,NULL,HEADSET
2026-08-25T18:00:57.965Z,right,IndexProximal,0.121717,0.02822075,0.5549456,-0.3401835,0.4770822,0.1870387,-0.7884699,NULL,HEADSET
2026-08-25T18:00:57.965Z,right,IndexIntermediate,0.08611035,0.01474488,0.5681474,-0.4323181,0.4938377,0.1276602,-0.7435918,NULL,HEADSET
